domain_id,hierarchy
1fmd100,2.60.120.20.11.1.6
3cjiA00,2.60.120.20.14.1.1
3napB00,2.60.120.20.16.1.1
5mqcB00,2.60.120.20.16.2.1
1b35B00,2.60.120.20.17.1.1
1pgl100,2.60.120.20.18.2.1
1mec100,2.60.120.20.19.3.1
1ng0C00,2.60.120.20.20.1.1
1b35A00,2.60.120.20.21.1.1
4rs5A00,2.60.120.20.22.2.2
4bcuA00,2.60.120.20.23.1.1
1tme200,2.60.120.20.24.2.2
1smvC00,2.60.120.20.25.1.2
5ewnA01,2.60.120.20.27.1.2
1hx6A02,2.60.120.20.29.1.1
3jb4C00,2.60.120.20.31.2.1
3napA00,2.60.120.20.32.1.1
8b38A01,2.60.120.20.33.1.1
1f2nC00,2.60.120.20.34.1.1
5j98B00,2.60.120.20.35.1.1
4qpiB00,2.60.120.20.37.1.1
1b35C00,2.60.120.20.38.1.1
5jzgA00,2.60.120.20.39.1.1
2izwC00,2.60.120.20.40.1.1
3napC00,2.60.120.20.41.1.1
5mqcC00,2.60.120.20.41.2.1
1wcdJ01,2.60.120.20.43.1.1
2ws9100,2.60.120.20.44.1.1
4qpiC00,2.60.120.20.45.1.1
1auyB00,2.60.120.20.46.2.1
1ihmB01,2.60.120.20.47.3.1
5c8cB00,2.60.120.20.48.1.1
2gh8A01,2.60.120.20.49.1.2
7dodB01,2.60.120.20.50.1.1
1ohfA02,2.60.120.20.52.1.2
2ws9201,2.60.120.20.53.1.1
6f2sH01,2.60.120.20.54.1.1
6jhsA00,2.60.120.20.55.1.1
4llfD01,2.60.120.20.56.2.1
6mrmC01,2.60.120.20.56.3.1
2y26A02,2.60.120.20.57.1.1
1gff200,2.60.120.20.59.1.1
2bpa200,2.60.120.20.59.2.1
2tbvA00,2.60.120.20.60.1.1
3zxaC01,2.60.120.20.61.1.1
1opoC01,2.60.120.20.61.2.1
5yl1A01,2.60.120.20.62.1.1
1e57B00,2.60.120.20.63.1.1
1novA00,2.60.120.20.64.2.1
4nwvA01,2.60.120.20.65.1.1
2ztnA01,2.60.120.20.66.1.1
4rft000,2.60.120.20.67.1.1
1m06G00,2.60.120.20.68.1.1
1f8vC00,2.60.120.20.69.1.1
3jb8A00,2.60.120.20.70.1.1
7chkB01,2.60.120.20.71.1.1
2y26A01,2.60.120.20.73.1.1
1pgw200,2.60.120.20.74.2.1
6eiwA01,2.60.120.20.75.1.1
1a6cA02,2.60.120.20.76.1.1
6aj3B00,2.60.120.20.77.1.1
1a6cA01,2.60.120.20.78.1.1
4fy1100,2.60.120.20.79.1.1
1o91A00,2.60.120.40.1.2.1
4oumA00,2.60.120.40.2.1.2
4f3jA00,2.60.120.40.2.2.1
2wnvD00,2.60.120.40.3.1.1
5hbaA00,2.60.120.40.3.2.1
4d7yA00,2.60.120.40.4.1.2
1pk6C00,2.60.120.40.5.2.1
1wckA00,2.60.120.40.6.1.1
1dg6A00,2.60.120.40.7.1.1
1a8mA00,2.60.120.40.8.1.1
2hevF00,2.60.120.40.9.2.1
5h4cB00,2.60.120.40.10.1.2
2q1mA00,2.60.120.40.11.1.3
4zchA01,2.60.120.40.12.1.2
1kxgA00,2.60.120.40.13.1.1
2re9A01,2.60.120.40.14.1.1
1alyA00,2.60.120.40.15.1.1
4msvA01,2.60.120.40.16.1.1
1rj8A00,2.60.120.40.17.1.1
1s55A00,2.60.120.40.18.1.1
4kg8A00,2.60.120.40.19.1.2
2x29A00,2.60.120.40.20.1.1
4ht1T00,2.60.120.40.21.1.1
1tnrA00,2.60.120.40.22.1.1
6mkbA00,2.60.120.40.23.1.1
4mxwD00,2.60.120.40.24.1.1
2ka3A00,2.60.120.40.25.1.1
1qhdA01,2.60.120.170.1.1.1
1ahsA00,2.60.120.170.2.1.1
1bvp102,2.60.120.170.3.1.1
1uf2C02,2.60.120.170.4.1.1
1m4wA00,2.60.120.180.1.4.1
3vl9B00,2.60.120.180.3.1.1
1nlrA00,2.60.120.180.4.1.1
1olrA00,2.60.120.180.5.1.1
3wp4A00,2.60.120.180.6.1.1
2jemA00,2.60.120.180.8.1.1
2bw8A00,2.60.120.180.9.1.1
5vqjA00,2.60.120.180.10.1.1
3vgiA00,2.60.120.180.11.1.1
2vg9A00,2.60.120.180.13.1.1
3ammA00,2.60.120.180.14.1.1
3lb9A00,2.60.120.180.15.1.1
5dzeA00,2.60.120.200.1.1.1
2sliA01,2.60.120.200.2.1.2
1qu0C00,2.60.120.200.3.1.1
2a6vB00,2.60.120.200.4.2.1
2r16A00,2.60.120.200.5.1.1
1y7bA02,2.60.120.200.6.1.2
1yrzA02,2.60.120.200.6.4.1
2cwsA00,2.60.120.200.7.1.1
3pvnA00,2.60.120.200.8.2.1
3sh4A00,2.60.120.200.9.1.1
1pz7A00,2.60.120.200.10.1.1
1dglA00,2.60.120.200.11.1.4
1uaiA00,2.60.120.200.12.1.1
5xnrA02,2.60.120.200.12.3.1
5jowA02,2.60.120.200.13.1.1
4dqaA02,2.60.120.200.14.1.1
2erfA00,2.60.120.200.15.1.1
2jkbA01,2.60.120.200.16.1.1
1okqA02,2.60.120.200.17.1.1
2jd4A02,2.60.120.200.17.2.1
8b55A01,2.60.120.200.19.1.1
5t5lA00,2.60.120.200.20.1.1
1gv9A00,2.60.120.200.21.1.2
5z5dA02,2.60.120.200.22.1.1
5jozB02,2.60.120.200.22.2.1
3km5A00,2.60.120.200.23.1.1
2r1bA00,2.60.120.200.24.1.1
3zxkA02,2.60.120.200.25.1.1
3rq0A00,2.60.120.200.26.1.4
1epwA03,2.60.120.200.27.3.1
3mepA00,2.60.120.200.28.2.1
4pbpA00,2.60.120.200.29.1.1
1w0pA03,2.60.120.200.30.1.1
3pveA00,2.60.120.200.31.1.1
3zypA00,2.60.120.200.32.1.1
3ap9A00,2.60.120.200.34.1.3
4yg6B00,2.60.120.200.35.1.2
1gbgA00,2.60.120.200.36.1.2
1ikpA01,2.60.120.200.37.1.1
3zsjA00,2.60.120.200.38.1.1
1dhkB00,2.60.120.200.39.1.1
1fx5B00,2.60.120.200.40.6.1
3m1hD00,2.60.120.200.41.1.1
1oq1B00,2.60.120.200.42.1.1
3gneB00,2.60.120.200.43.1.1
2zgoA00,2.60.120.200.44.1.2
1kqrA00,2.60.120.200.45.3.1
1w0pA01,2.60.120.200.46.1.1
2vy0B00,2.60.120.200.47.4.1
2v73A00,2.60.120.200.48.2.1
5nldB00,2.60.120.200.49.1.1
2b7yA00,2.60.120.200.50.1.4
3azwA01,2.60.120.200.51.2.1
2uurA00,2.60.120.200.52.1.1
4c1wA00,2.60.120.200.53.1.1
2h0bC00,2.60.120.200.54.1.2
4bpzA00,2.60.120.200.55.1.1
1d2sA00,2.60.120.200.56.1.1
6xofA01,2.60.120.200.57.2.1
1ux6A02,2.60.120.200.58.1.1
1ms5B02,2.60.120.200.59.1.1
3ilfA00,2.60.120.200.60.1.1
3q9oA01,2.60.120.200.61.1.1
1mveA00,2.60.120.200.62.1.1
1j1tA00,2.60.120.200.63.1.1
2durB01,2.60.120.200.64.1.1
3i8tA00,2.60.120.200.65.2.2
7erlA02,2.60.120.200.66.1.1
3zpyB00,2.60.120.200.67.1.1
3o0wA01,2.60.120.200.68.1.2
1ajoA00,2.60.120.200.69.1.1
2wkkA00,2.60.120.200.70.1.1
2r0hA00,2.60.120.200.70.2.1
1a78A00,2.60.120.200.72.3.1
5xrkA00,2.60.120.200.73.2.1
6n44A00,2.60.120.200.73.4.1
2wjsA01,2.60.120.200.74.2.1
1h30A01,2.60.120.200.75.1.1
1a8dA01,2.60.120.200.76.1.1
5vxzA01,2.60.120.200.77.1.1
5mc9A02,2.60.120.200.78.1.1
2wjsA02,2.60.120.200.78.2.1
1vavA00,2.60.120.200.79.1.1
3zxfA00,2.60.120.200.80.1.1
4gwmA02,2.60.120.200.81.1.1
6v55A02,2.60.120.200.82.1.1
3vv1A00,2.60.120.200.83.1.1
7c8fA01,2.60.120.200.84.1.1
2zzjA00,2.60.120.200.85.1.1
6hoxA01,2.60.120.200.86.1.1
1c1fA00,2.60.120.200.87.2.1
2eigA00,2.60.120.200.88.1.1
5gm0A01,2.60.120.200.89.1.1
5gm0A02,2.60.120.200.90.2.1
2a5zA00,2.60.120.200.91.1.1
3flpA00,2.60.120.200.92.1.1
3wucB00,2.60.120.200.93.1.1
2jj6A00,2.60.120.200.94.1.2
3asiA01,2.60.120.200.95.1.1
5l73A00,2.60.120.200.96.1.1
5ocqA00,2.60.120.200.97.1.1
5ocrA00,2.60.120.200.97.2.1
1o4yA00,2.60.120.200.98.1.1
3qcwA02,2.60.120.200.99.1.1
4m00A01,2.60.120.200.100.1.1
1hlcA00,2.60.120.200.101.1.1
6e20A00,2.60.120.200.101.3.1
4ym3C00,2.60.120.200.102.1.1
2w39A00,2.60.120.200.103.1.1
8ep4C01,2.60.120.200.104.1.1
2wsuB02,2.60.120.200.105.1.1
2wsuA01,2.60.120.200.105.2.1
3v0aB03,2.60.120.200.106.1.1
3dgtA00,2.60.120.200.107.1.1
1umzA00,2.60.120.200.108.1.1
2uwaA00,2.60.120.200.108.2.1
6kcvA01,2.60.120.200.109.1.1
1upsB01,2.60.120.200.110.1.1
3juuA00,2.60.120.200.111.1.1
4cciA00,2.60.120.200.112.1.1
4agrB00,2.60.120.200.113.1.1
3ikwA01,2.60.120.200.114.1.1
4ozxA00,2.60.120.200.115.2.1
2c9aA01,2.60.120.200.116.1.1
8a28A02,2.60.120.200.117.1.1
8a7dC01,2.60.120.200.118.1.1
2wjsA03,2.60.120.200.119.1.1
1jhnA01,2.60.120.200.120.1.1
2d44A01,2.60.120.200.121.1.1
4be3A00,2.60.120.200.122.1.1
6aiiA00,2.60.120.200.123.1.1
4asmB00,2.60.120.200.123.2.1
4awdB00,2.60.120.200.124.1.1
4oq8A00,2.60.120.220.1.1.1
1stmA00,2.60.120.220.2.1.1
1cwpA00,2.60.120.220.3.1.1
1yi9A02,2.60.120.230.1.1.1
1pgsA02,2.60.120.230.2.1.1
1pgsA01,2.60.120.230.3.1.1
3ks7A02,2.60.120.230.4.2.1
1accA02,2.60.120.240.1.1.1
2j42A02,2.60.120.240.1.2.1
7mjrA02,2.60.120.240.2.2.1
1k42A00,2.60.120.260.1.1.3
2orzA01,2.60.120.260.2.1.2
1pmhX00,2.60.120.260.3.1.1
4pt6A00,2.60.120.260.4.1.3
3bn6A00,2.60.120.260.4.2.1
1tg7A04,2.60.120.260.5.2.2
1tg7A05,2.60.120.260.6.2.2
4d0qA00,2.60.120.260.7.1.1
1oh4A00,2.60.120.260.8.1.1
2xomA00,2.60.120.260.9.1.1
3wqbA02,2.60.120.260.10.1.1
1uwwB00,2.60.120.260.12.1.1
1nkgA03,2.60.120.260.13.1.1
6ec6A01,2.60.120.260.14.1.1
2zxqA04,2.60.120.260.15.2.1
4txwA00,2.60.120.260.16.1.1
2x10A01,2.60.120.260.17.1.1
2bbaA00,2.60.120.260.17.3.1
2w91A02,2.60.120.260.18.1.1
2zewB00,2.60.120.260.19.1.1
4cuaA00,2.60.120.260.20.1.1
4qpwA00,2.60.120.260.21.1.1
5y4mA00,2.60.120.260.22.1.1
1k3iA01,2.60.120.260.23.1.1
2wuhA00,2.60.120.260.24.1.1
2kd7A00,2.60.120.260.25.1.2
1od3A00,2.60.120.260.26.1.1
1w9sA00,2.60.120.260.26.2.1
2j1aA00,2.60.120.260.28.2.1
1jhjA00,2.60.120.260.29.1.1
1w0nA00,2.60.120.260.30.1.1
4pqqA00,2.60.120.260.31.1.1
4xurA00,2.60.120.260.32.1.1
3w5nA03,2.60.120.260.33.1.1
1j83A00,2.60.120.260.34.1.1
4lhsA01,2.60.120.260.35.1.1
2vm9A01,2.60.120.260.36.2.1
2w47A00,2.60.120.260.37.2.1
4cu9A00,2.60.120.260.38.1.1
2jdaB00,2.60.120.260.39.1.1
4lplA00,2.60.120.260.40.1.1
2okxA02,2.60.120.260.41.1.1
2vtfA02,2.60.120.260.42.1.1
2okxA01,2.60.120.260.43.1.1
2y8kA02,2.60.120.260.44.1.1
3thdC02,2.60.120.260.45.2.1
4zxeC00,2.60.120.260.46.1.1
1gnyA00,2.60.120.260.48.1.1
4xuoA00,2.60.120.260.49.1.1
4e8dA02,2.60.120.260.50.1.1
3d3aA02,2.60.120.260.50.2.1
2j1vA00,2.60.120.260.51.1.1
1umhA00,2.60.120.260.52.1.1
5z1bA01,2.60.120.260.53.1.1
3hn3D01,2.60.120.260.53.2.1
2orzA02,2.60.120.260.55.1.2
3seeA00,2.60.120.260.56.1.1
7wdtA01,2.60.120.260.57.1.1
2zxqA05,2.60.120.260.58.2.1
2w1sA00,2.60.120.260.59.1.1
4mgqA01,2.60.120.260.60.1.1
3c7fA01,2.60.120.260.61.1.1
5zruA01,2.60.120.260.63.1.1
4cu7A01,2.60.120.260.64.2.1
3gm8A01,2.60.120.260.64.5.1
2vzsA01,2.60.120.260.65.1.1
3iiiA03,2.60.120.260.66.1.1
1k12A00,2.60.120.260.67.1.1
2je8A01,2.60.120.260.68.1.1
4qawH03,2.60.120.260.69.1.1
1wkyA02,2.60.120.260.70.1.1
5fuiA00,2.60.120.260.71.2.1
1w99A02,2.60.120.260.72.1.1
2c9kA02,2.60.120.260.72.2.1
2wz8A00,2.60.120.260.73.1.1
1w8oA03,2.60.120.260.74.1.1
1guiA00,2.60.120.260.75.1.1
7jnfA01,2.60.120.260.76.1.1
2w3jA00,2.60.120.260.77.2.1
3obaA01,2.60.120.260.78.2.1
6tr4A02,2.60.120.260.79.1.1
2cdoA00,2.60.120.260.80.1.1
2yfuA00,2.60.120.260.81.1.1
3abzA03,2.60.120.260.82.1.1
2w5fB01,2.60.120.260.83.1.1
5uj6A01,2.60.120.260.84.1.1
3k4zA01,2.60.120.260.85.1.1
1tvgA00,2.60.120.260.86.1.1
2yc2A00,2.60.120.260.86.2.1
4a3zA00,2.60.120.260.87.1.1
3fn9A01,2.60.120.260.88.2.1
2e26A02,2.60.120.260.89.1.1
2okxA03,2.60.120.260.90.1.1
4d8mA02,2.60.120.260.91.1.1
3w5mA02,2.60.120.260.93.1.1
7bysA02,2.60.120.260.94.1.1
2dduA03,2.60.120.260.95.1.1
2c4xA02,2.60.120.260.96.1.1
4uapA00,2.60.120.260.97.1.1
1gqpA00,2.60.120.260.98.1.1
4a42A00,2.60.120.260.99.1.1
3eb7A02,2.60.120.260.100.1.1
4w8jA02,2.60.120.260.100.2.1
2e26A03,2.60.120.260.101.1.1
4e8dA03,2.60.120.260.102.1.1
1dyoA00,2.60.120.260.103.1.1
1i5pA01,2.60.120.260.104.1.1
3thdA03,2.60.120.260.105.1.1
6ovbA02,2.60.120.260.107.2.1
6a48A01,2.60.120.260.108.1.1
4jklA01,2.60.120.260.109.1.1
4cvuA01,2.60.120.260.110.1.1
1ju3A02,2.60.120.260.111.1.1
1o59A01,2.60.120.260.112.1.1
6ncyA01,2.60.120.260.113.1.1
6etzA01,2.60.120.260.114.1.1
4madA03,2.60.120.260.115.1.1
3d3aA03,2.60.120.260.115.2.1
3nngA00,2.60.120.260.116.1.1
1lnsA04,2.60.120.260.117.1.1
2id4A02,2.60.120.260.118.1.1
2xqxA00,2.60.120.260.119.1.1
3uesA02,2.60.120.260.120.1.1
8hhvA01,2.60.120.260.121.1.1
1p8jA02,2.60.120.260.122.1.2
6a48A02,2.60.120.260.123.1.1
1ji6A02,2.60.120.260.125.1.1
5f7uA06,2.60.120.260.126.1.1
7vqmA01,2.60.120.260.127.1.1
4a4aA01,2.60.120.260.128.1.1
3cihA01,2.60.120.260.130.1.1
3eypA02,2.60.120.260.131.1.1
6orhA02,2.60.120.260.132.1.1
2hyxA02,2.60.120.260.133.1.1
3wnoA03,2.60.120.260.134.1.1
2waaA01,2.60.120.260.135.1.1
3lqcA00,2.60.120.260.136.1.1
7ehgC01,2.60.120.260.137.1.1
2e26A01,2.60.120.260.138.1.1
3unpA00,2.60.120.260.139.1.1
3w5mA04,2.60.120.260.140.1.1
6mvfA01,2.60.120.260.141.2.1
5x7qA02,2.60.120.260.142.1.1
3skvA01,2.60.120.260.143.1.1
3nqhA02,2.60.120.260.144.1.1
5euvA01,2.60.120.260.145.1.1
6mdsA02,2.60.120.260.146.1.1
3a21A03,2.60.120.260.148.1.1
4zrxA02,2.60.120.260.149.1.1
4devD01,2.60.120.260.150.1.1
2v72A00,2.60.120.260.151.1.1
7sf2D01,2.60.120.260.152.1.1
7nitA06,2.60.120.260.153.1.1
2waoA01,2.60.120.260.154.1.1
2r7eB03,2.60.120.260.155.3.1
3bgaA01,2.60.120.260.157.1.1
3gzaB02,2.60.120.260.158.1.1
1o59A02,2.60.120.260.159.1.1
7k7jA01,2.60.120.260.160.1.1
3hnmA00,2.60.120.260.161.1.1
5xnrA01,2.60.120.260.162.1.1
1mpxA03,2.60.120.260.163.1.1
4xvhA01,2.60.120.260.164.1.1
4p02B03,2.60.120.260.165.1.1
7lyuB02,2.60.120.260.166.1.1
3cihA02,2.60.120.260.167.1.1
3tbdA02,2.60.120.260.168.1.1
2w9xB01,2.60.120.260.169.1.1
4p02B01,2.60.120.260.170.1.1
7lyuA01,2.60.120.260.171.1.1
4jx0A02,2.60.120.260.173.1.1
3zm8A01,2.60.120.260.174.1.1
7pjjA02,2.60.120.260.175.1.1
6tfjA01,2.60.120.260.176.1.1
7mjrA03,2.60.120.260.177.1.1
4aqsA01,2.60.120.260.178.2.1
2y38A01,2.60.120.260.179.1.1
4aqtA01,2.60.120.260.182.2.1
2ls6A00,2.60.120.260.187.1.1
1cx1A00,2.60.120.260.188.1.1
2bgoA00,2.60.120.260.189.1.1
1xjaB00,2.60.120.280.1.1.1
6nwmA01,2.60.120.280.2.1.1
3demA03,2.60.120.290.1.1.2
4lorA03,2.60.120.290.1.3.1
1nziA01,2.60.120.290.2.1.1
1sfpA00,2.60.120.290.3.1.1
1sppB00,2.60.120.290.3.2.1
2qqkA02,2.60.120.290.4.2.1
2wnoA01,2.60.120.290.5.1.1
3kq4B02,2.60.120.290.5.2.1
6v55A01,2.60.120.290.6.1.1
2qqkA01,2.60.120.290.7.1.1
6fzvD01,2.60.120.290.8.1.1
7wqxA01,2.60.120.290.11.1.1
3kq4B03,2.60.120.290.12.2.1
3kq4B04,2.60.120.290.13.1.1
1yi9A01,2.60.120.310.1.1.1
4zelB01,2.60.120.310.2.1.1
2g9zB01,2.60.120.320.1.1.1
1ig0A02,2.60.120.320.2.1.1
1ig3A01,2.60.120.320.3.1.1
1dcsA00,2.60.120.330.1.1.1
8ci9C01,2.60.120.330.2.1.1
3ooxA00,2.60.120.330.3.1.1
1odmA00,2.60.120.330.4.1.1
7fh5A01,2.60.120.330.5.1.1
1w9yA00,2.60.120.330.6.1.1
3on7B00,2.60.120.330.7.1.1
5c3pD00,2.60.120.330.8.1.1
6kwaA01,2.60.120.330.9.1.1
7ekdA01,2.60.120.330.10.1.1
1gp6A00,2.60.120.330.11.1.1
5jqyA02,2.60.120.330.12.1.1
7v4mB01,2.60.120.330.14.1.1
2csgA00,2.60.120.330.15.1.2
6lsvA01,2.60.120.330.16.1.1
4xaeB00,2.60.120.330.17.1.1
1e5rB01,2.60.120.330.18.1.1
1nlqE00,2.60.120.340.1.1.1
1xe0C00,2.60.120.340.2.1.1
3t30C00,2.60.120.340.3.1.1
4ca9A00,2.60.120.340.4.1.1
1s4cC00,2.60.120.370.1.1.1
1nqjB00,2.60.120.380.1.1.1
4dxzA00,2.60.120.380.2.1.1
1wmdA02,2.60.120.380.3.1.1
4i3gA03,2.60.120.380.4.1.1
2qfeA00,2.60.120.380.5.1.1
3jqwC00,2.60.120.380.6.1.1
5jouA02,2.60.120.380.7.1.1
2xvlA02,2.60.120.380.7.2.1
5ikuA01,2.60.120.380.8.1.1
4dzgA00,2.60.120.380.9.1.1
3afgA03,2.60.120.380.10.1.1
1df0A03,2.60.120.380.11.1.1
2luwA00,2.60.120.380.12.1.1
1f35A00,2.60.120.390.1.1.1
2bv4A00,2.60.120.400.1.2.1
2wraA00,2.60.120.400.2.1.1
1jmuB04,2.60.120.420.1.1.1
3iylB03,2.60.120.420.2.1.1
1gwmA00,2.60.120.430.1.1.1
4cp9A00,2.60.120.430.2.1.1
5oduA00,2.60.120.430.2.2.1
7t7zA01,2.60.120.430.3.1.1
1wcuA00,2.60.120.430.4.1.1
7vt4A01,2.60.120.430.5.1.1
6r3mA01,2.60.120.430.6.1.1
2o14A01,2.60.120.430.7.1.1
3f95B00,2.60.120.430.8.1.1
1wmxA00,2.60.120.430.9.1.1
5z06A01,2.60.120.430.10.1.1
1hn0A01,2.60.120.430.11.1.1
5z6pA01,2.60.120.430.12.1.1
4bq2D01,2.60.120.430.12.2.1
2q1fA01,2.60.120.430.13.1.1
7zkpA01,2.60.120.430.14.1.1
2jwpA00,2.60.120.430.15.1.1
1vmfC00,2.60.120.460.1.2.1
2p6cA00,2.60.120.460.2.2.1
1vphB00,2.60.120.460.3.1.1
1wwyA00,2.60.120.470.1.1.1
1xsqA00,2.60.120.480.1.2.1
1pm4A00,2.60.120.510.1.1.1
1x8mA01,2.60.120.520.1.1.1
1f15B00,2.60.120.530.1.1.1
1x9pA01,2.60.120.550.1.1.1
4azzA00,2.60.120.560.1.1.1
3ugfB02,2.60.120.560.2.1.1
1y4wA02,2.60.120.560.3.1.1
3kf3A02,2.60.120.560.5.1.1
3ligA02,2.60.120.560.6.1.1
5nslA02,2.60.120.560.7.1.1
7vcoA02,2.60.120.560.8.1.1
3immA00,2.60.120.560.9.1.1
3h3lC00,2.60.120.560.10.1.1
3u1xA00,2.60.120.560.11.1.1
4ccdA03,2.60.120.560.12.1.1
3pijA02,2.60.120.560.13.1.1
1st8A02,2.60.120.560.14.2.1
6nu8A02,2.60.120.560.15.1.1
4fffA02,2.60.120.560.16.1.1
1w2tA02,2.60.120.560.17.1.1
4eqvA02,2.60.120.560.18.2.1
4jqtA01,2.60.120.560.19.1.1
4qhzA00,2.60.120.560.20.1.1
3hbkA00,2.60.120.560.21.1.1
4o65A00,2.60.120.570.1.1.1
1yewA01,2.60.120.570.2.2.2
2f4lA01,2.60.120.580.1.1.1
2fd8A01,2.60.120.590.1.1.1
2iuwA00,2.60.120.590.2.1.1
4nplA00,2.60.120.590.3.1.1
4qkbA00,2.60.120.590.4.1.1
3btxA00,2.60.120.590.5.1.1
7vjvA01,2.60.120.590.6.1.1
8h68A01,2.60.120.590.7.1.1
5yl6A01,2.60.120.590.8.1.1
4ie5A01,2.60.120.590.9.1.1
2p3yA04,2.60.120.600.1.1.1
3bywC00,2.60.120.610.1.1.1
6x0oA01,2.60.120.610.2.2.1
2rdqA00,2.60.120.620.1.1.1
2g19A00,2.60.120.620.3.2.1
4xcbD00,2.60.120.620.4.1.1
7fcbC01,2.60.120.620.5.1.1
7vbqA01,2.60.120.620.5.2.1
4xabA00,2.60.120.620.6.1.1
3kt7A01,2.60.120.620.7.1.1
3w20A00,2.60.120.620.8.1.1
3pl0B00,2.60.120.620.10.1.1
4y5tB00,2.60.120.620.11.1.1
7eehA01,2.60.120.620.12.1.1
5yblD01,2.60.120.620.13.1.1
6s0tA01,2.60.120.620.14.1.1
7u6iA01,2.60.120.620.15.1.1
7jsdA01,2.60.120.620.15.2.1
5dawA00,2.60.120.620.16.1.1
4naoA00,2.60.120.620.17.1.1
5m0tB00,2.60.120.620.17.2.1
5ep9D00,2.60.120.620.18.1.1
3emrA00,2.60.120.620.19.1.1
4nhxA02,2.60.120.620.20.1.1
3itqA01,2.60.120.620.21.1.1
2jigA01,2.60.120.620.21.2.1
2fctB00,2.60.120.620.22.1.1
4nhxA01,2.60.120.620.24.1.1
2opwA00,2.60.120.620.25.1.1
5c5uB00,2.60.120.620.26.1.1
5zm4B00,2.60.120.620.27.1.1
6fxrA01,2.60.120.620.28.1.1
2rg4A01,2.60.120.620.29.1.1
2a1xA00,2.60.120.620.30.1.1
4xaaA00,2.60.120.620.31.1.1
6lnhB01,2.60.120.620.32.1.1
4j25F00,2.60.120.620.33.1.1
3nnfA00,2.60.120.620.34.1.1
3dkqA01,2.60.120.620.35.1.1
7zscA01,2.60.120.620.36.1.1
3cbnA00,2.60.120.630.1.1.1
1qexA02,2.60.120.640.1.1.1
2w2iC00,2.60.120.650.1.1.5
5cehA01,2.60.120.650.2.1.1
2ypdB01,2.60.120.650.3.2.1
2xueA01,2.60.120.650.4.1.2
2yu2A01,2.60.120.650.5.1.1
3puaA01,2.60.120.650.5.2.1
3uyjA00,2.60.120.650.6.1.1
6ip0A01,2.60.120.650.7.2.1
3k2oA01,2.60.120.650.9.1.1
3purA02,2.60.120.650.10.1.1
3optA01,2.60.120.650.11.1.1
4ccjA01,2.60.120.650.13.1.1
2xdvA01,2.60.120.650.14.1.1
3al5B01,2.60.120.650.15.1.1
1vrbD01,2.60.120.650.16.1.1
4cswA01,2.60.120.650.17.2.1
2df7A02,2.60.120.660.1.1.1
3ideA02,2.60.120.660.2.1.1
1yq5A00,2.60.120.670.1.1.1
1o6uA02,2.60.120.680.1.1.3
5lz6A00,2.60.120.680.2.1.1
2pmwB02,2.60.120.690.1.1.1
3bpsA02,2.60.120.690.2.1.1
1s2kA00,2.60.120.700.1.2.1
2bvbA00,2.60.120.710.1.1.1
2vvdA00,2.60.120.720.1.1.1
2vvfA01,2.60.120.730.1.1.1
2vvfA02,2.60.120.730.2.1.1
2zx2A01,2.60.120.740.1.1.2
2jx9A00,2.60.120.740.3.1.3
3gf6A00,2.60.120.750.1.1.1
2wq4A01,2.60.120.760.1.1.1
2vveA01,2.60.120.770.1.1.1
4fo9A01,2.60.120.780.1.1.2
3i2dA01,2.60.120.780.3.1.1
3nkgA00,2.60.120.790.1.1.1
3fmgA02,2.60.120.800.1.1.1
4mloA01,2.60.120.810.1.1.1
3gbwA00,2.60.120.820.1.1.1
3no8A00,2.60.120.820.2.1.1
3hwjA00,2.60.120.820.3.1.1
3ghmA03,2.60.120.830.1.1.1
2x8kA03,2.60.120.860.1.1.1
4divS02,2.60.120.860.2.1.1
3ecqA01,2.60.120.870.1.1.1
2wzpP03,2.60.120.880.1.1.1
3hbzA02,2.60.120.890.1.2.1
5c33A00,2.60.120.920.1.1.1
2wl1A00,2.60.120.920.2.3.1
7qs0A01,2.60.120.920.3.3.1
2lm3A00,2.60.120.920.5.1.1
4p9iA00,2.60.120.920.6.1.1
3kb5A00,2.60.120.920.7.1.1
5ji7A00,2.60.120.920.8.1.1
3tojA01,2.60.120.920.10.1.1
7b2sA01,2.60.120.920.11.1.1
4b8eB00,2.60.120.920.12.1.1
7qryB01,2.60.120.920.13.1.2
4qt6A00,2.60.120.920.14.1.1
4xw3A00,2.60.120.920.15.1.1
7ccbA01,2.60.120.920.16.1.1
7qs4A01,2.60.120.920.17.1.1
2yyoA00,2.60.120.920.18.1.1
4kg0A01,2.60.120.920.19.1.1
2fbeA00,2.60.120.920.20.1.1
4wvmA04,2.60.120.920.22.2.1
7jl1B01,2.60.120.920.23.1.1
2e63A00,2.60.120.920.24.1.1
3ptyA02,2.60.120.940.1.1.1
5j09A00,2.60.120.950.1.1.1
3jciA00,2.60.120.950.2.1.2
3jclA01,2.60.120.960.1.2.1
7u6rA01,2.60.120.960.3.1.1
6accA01,2.60.120.960.5.1.1
5vqfD01,2.60.120.970.1.1.1
3zx7A01,2.60.120.980.1.1.1
4a7kA02,2.60.120.990.1.1.1
4ae2B02,2.60.120.1000.1.1.1
4dmiA02,2.60.120.1010.1.1.1
2g9gA00,2.60.120.1020.1.1.1
4ohvA01,2.60.120.1030.1.1.1
4oi4C01,2.60.120.1030.2.1.1
2qkdA02,2.60.120.1040.1.1.1
2qkdA04,2.60.120.1040.2.1.1
3am2A02,2.60.120.1050.1.1.2
2vngA00,2.60.120.1060.1.1.1
